__record_tag_AMPP,APID,APPID,COMBPACKCD,DISCCD,DISCDT,INVALID_AMPP,LEGAL_CATCD,NM_AMPP,SUBP,VPPID,__record_tag_AMP,ABBREVNM,AVAIL_RESTRICTCD,COMBPRODCD,DESC,EMA,FLAVOURCD,INVALID_AMP,LIC_AUTHCD,LIC_AUTHCHANGECD,LIC_AUTHCHANGEDT,LIC_AUTH_PREVCD,NM_AMP,NMDT,NM_PREV,PARALLEL_IMPORT,SUPPCD,VPID,__record_tag,INVALID,NM,QTYVAL,QTY_UOMCD,__record_tag_VMP,ABBREVNM_VMP,BASISCD,BASIS_PREVCD,CFC_F,COMBPRODCD_VMP,DF_INDCD,GLU_F,INVALID_VMP,NM_VMP,NMCHANGECD,NMDT_VMP,NMPREV,NON_AVAILCD,NON_AVAILDT,PRES_F,PRES_STATCD,SUG_F,UDFS,UDFS_UOMCD,UNIT_DOSE_UOMCD,VPIDDT,VPIDPREV,VTMID,__record_tag_VTM,ABBREVNM_VTM,INVALID_VTM,NM_VTM,VTMIDDT,VTMIDPREV,AGGREGATED_INGREDIENTS,AGGREGATED_ROUTES,DOSE_FORM,SUPPLIER_NAME
AMPP,32530111000001107,32530211000001101,,1.0,2023-01-01,,4,Juzo Dynamic class 1 (18-21mmHg) combined armsleeve with silicone border lymphoedema garment size I Sesame (Juzo UK Ltd) 1 device,,32999911000001104,AMP,,9,,Juzo Dynamic class 1 (18-21mmHg) combined armsleeve with silicone border lymphoedema garment size I Sesame (Juzo UK Ltd),,,,2,,,,Juzo Dynamic class 1 (18-21mmHg) combined armsleeve with silicone border lymphoedema garment size I,,,,11473311000001109,33501111000001104,VMPP,,Lymphoedema garments armsleeve with silicone top/band/border 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments armsleeve with silicone top/band/border,,,,,,,4,,,,,,,,,,,,,,,,,Juzo UK Ltd
AMPP,23539111000001105,23539211000001104,,1.0,2023-07-01,,4,HiLINE Activ medium support hernia belt without lace front for right side stoma large Res 9ar 57mm-70mm White (Respond Healthcare Ltd) 1 device,,6773711000001102,AMP,,9,,HiLINE Activ medium support hernia belt without lace front for right side stoma large Res 9ar 57mm-70mm White (Respond Healthcare Ltd),,,,2,,,,HiLINE Activ medium support hernia belt without lace front for right side stoma large,,,,2896101000001100,7293911000001101,VMPP,,Ostomy belts 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Ostomy belts,,,,,,,4,,,,,,,,,,,,,,,,,Respond Healthcare Ltd
AMPP,13234711000001100,13234811000001108,,,,,3,Pyrazinamide 450mg/5ml oral suspension (Special Order) 1 ml,,13234611000001109,AMP,,6,,Pyrazinamide 450mg/5ml oral suspension (Special Order),,,,0,,,,Pyrazinamide 450mg/5ml oral suspension,,,,8286711000001104,13271311000001100,VMPP,,Pyrazinamide 450mg/5ml oral suspension 1 ml,1.0,258773002.0,VMP,,1,,,,2,,,Pyrazinamide 450mg/5ml oral suspension,,,,,,,1,,,,,,,777364002.0,VTM,,,Pyrazinamide,2023-02-06,13592004.0,Pyrazinamide 90.0 nan,Oral,Oral suspension,Special Order
AMPP,8930911000001107,8931211000001109,,,,,4,Suspender belt Large (Credenhill Ltd) 1 device,,2860911000001101,AMP,,1,,Suspender belt Large (Credenhill Ltd),,,,2,,,,Suspender belt,,,,2069301000001108,3508311000001107,VMPP,,Suspender belt 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Suspender belt,,,,,,,1,,,,,,,,,,,,,,,,,Credenhill Ltd
AMPP,37741111000001103,37741211000001109,,,,,3,Dermovate 0.05% cream (CST Pharma Ltd) 100 gram,,1232611000001109,AMP,,1,,Dermovate 0.05% cream (CST Pharma Ltd),,,,1,,,,Dermovate 0.05% cream,,,1.0,24059811000001102,41894411000001100,VMPP,,Clobetasol 0.05% cream 100 gram,100.0,258682000.0,VMP,,1,,,,2,,,Clobetasol 0.05% cream,,,,,,,1,,,,,2023-06-02,346938005.0,775295008.0,VTM,,,Clobetasol,2023-02-06,48614001.0,Clobetasol propionate 500.0 nan,Cutaneous,Cutaneous cream,CST Pharma Ltd
AMPP,6877011000001108,6877211000001103,,1.0,2022-09-01,,4,CliniMed clamp 3750 (CliniMed Ltd) 1 device,,6872911000001105,AMP,,9,,CliniMed clamp 3750 (CliniMed Ltd),,,,2,,,,CliniMed clamp,,,,2068301000001101,7293611000001107,VMPP,,Ostomy bag closures 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Ostomy bag closures,,,,,,,4,,,,,,,,,,,,,,,,,CliniMed Ltd
AMPP,34203711000001108,34204211000001103,,,,,4,Antistatic Space Chamber Plus with small mask (Medical Developments International Ltd) 1 device,,9515311000001103,AMP,,1,,Antistatic Space Chamber Plus with small mask (Medical Developments International Ltd),,,,2,,,,Antistatic Space Chamber Plus with small mask,,,,21940511000001109,9520111000001102,VMPP,,Spacer/holding chamber device with mask 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Spacer/holding chamber device with mask,,,,,,,4,,,,,,,,,,,,,,,,,Medical Developments International Ltd
AMPP,44382011000001109,44382111000001105,,,,,4,Juzo Move class 3 (34-46mmHg) below knee closed toe with silicone balance border lymphoedema garment extra short size VI Sugar (Juzo UK Ltd) 2 device,,33001711000001100,AMP,,1,,Juzo Move class 3 (34-46mmHg) below knee closed toe with silicone balance border lymphoedema garment extra short size VI Sugar (Juzo UK Ltd),,,,2,,,,Juzo Move class 3 (34-46mmHg) below knee closed toe with silicone balance border lymphoedema garment extra short size VI,,,,11473311000001109,33502011000001108,VMPP,,Lymphoedema garments below knee closed toe with silicone top/band/border 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments below knee closed toe with silicone top/band/border,,,,,,,4,,,,,,,,,,,,,,,,,Juzo UK Ltd
AMPP,31083611000001101,31083711000001105,,,,,4,Solidea Catherine class 1 (18-21mmHg) thigh length open toe lymphoedema garment medium Nero (Calzificio Pinelli Srl) 2 device,,33018411000001102,AMP,,1,,Solidea Catherine class 1 (18-21mmHg) thigh length open toe lymphoedema garment medium Nero (Calzificio Pinelli Srl),,,,2,,,,Solidea Catherine class 1 (18-21mmHg) thigh length open toe lymphoedema garment medium,,,,24015511000001105,33508111000001107,VMPP,,Lymphoedema garments thigh length open toe 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments thigh length open toe,,,,,,,4,,,,,,,,,,,,,,,,,Calzificio Pinelli Srl
AMPP,34394811000001106,34394911000001101,,,,,4,Suportx breathable tube ostomy belt small SPX584S 20cm depth Skin (AMI Medical Ltd) 1 device,,6773711000001102,AMP,,1,,Suportx breathable tube ostomy belt small SPX584S 20cm depth Skin (AMI Medical Ltd),,,,2,,,,Suportx breathable tube ostomy belt small,,,,16324711000001104,7293911000001101,VMPP,,Ostomy belts 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Ostomy belts,,,,,,,4,,,,,,,,,,,,,,,,,AMI Medical Ltd
AMPP,33954111000001104,33954311000001102,,,,,4,Gloria Med Strong class 3 (34-46mmHg) thigh length open toe with waist attachment max lymphoedema garment short large left Beige (Gardamed Ltd) 1 device,,33018711000001108,AMP,,1,,Gloria Med Strong class 3 (34-46mmHg) thigh length open toe with waist attachment max lymphoedema garment short large left Beige (Gardamed Ltd),,,,2,,,,Gloria Med Strong class 3 (34-46mmHg) thigh length open toe with waist attachment max lymphoedema garment short large left,,,,33595311000001102,33508411000001102,VMPP,,Lymphoedema garments thigh length open toe with waist/hip attachment 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments thigh length open toe with waist/hip attachment,,,,,,,4,,,,,,,,,,,,,,,,,Gardamed Ltd
AMPP,32140511000001106,32141311000001105,,1.0,2023-01-01,,4,Juzo Hostess class 1 (18-21mmHg) tights closed toe lymphoedema garment standard size III Blueberry (Juzo UK Ltd) 1 device,,33018911000001105,AMP,,9,,Juzo Hostess class 1 (18-21mmHg) tights closed toe lymphoedema garment standard size III Blueberry (Juzo UK Ltd),,,,2,,,,Juzo Hostess class 1 (18-21mmHg) tights closed toe lymphoedema garment standard size III,,,,11473311000001109,33508511000001103,VMPP,,Lymphoedema garments tights/panty closed toe 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments tights/panty closed toe,,,,,,,4,,,,,,,,,,,,,,,,,Juzo UK Ltd
AMPP,40435511000001105,40435611000001109,,,,,4,Juzo Classic Seamless class 2 (23-32mmHg) combined armsleeve with grip top and mitten max lymphoedema garment size 1 Black pepper (Juzo UK Ltd) 1 device,,33000411000001102,AMP,,1,,Juzo Classic Seamless class 2 (23-32mmHg) combined armsleeve with grip top and mitten max lymphoedema garment size 1 Black pepper (Juzo UK Ltd),,,,2,,,,Juzo Classic Seamless class 2 (23-32mmHg) combined armsleeve with grip top and mitten max lymphoedema garment size 1,2024-06-01,Juzo Classic class 2 (23-32mmHg) seamless combined armsleeve with grip top and mitten max lymphoedema garment size 1,,11473311000001109,33501511000001108,VMPP,,Lymphoedema garments armsleeve with top/band/border and mitten 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments armsleeve with top/band/border and mitten,,,,,,,4,,,,,,,,,,,,,,,,,Juzo UK Ltd
AMPP,30510311000001106,30510911000001107,,,,,4,Sigvaris Essential Thermoregulating class 3 (34-46mmHg) thigh length closed toe with waist attachment lymphoedema garment long small left Nature (Sigvaris Britain Ltd) 1 device,,33018311000001109,AMP,,1,,Sigvaris Essential Thermoregulating class 3 (34-46mmHg) thigh length closed toe with waist attachment lymphoedema garment long small left Nature (Sigvaris Britain Ltd),,,,2,,,,Sigvaris Essential Thermoregulating class 3 (34-46mmHg) thigh length closed toe with waist attachment lymphoedema garment long small left,2020-01-01,Sigvaris Cotton class 3 (33-46mmHg) thigh length closed toe with waist attachment lymphoedema garment long small left,,10143211000001106,33508011000001106,VMPP,,Lymphoedema garments thigh length closed toe with waist/hip attachment 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments thigh length closed toe with waist/hip attachment,,,,,,,4,,,,,,,,,,,,,,,,,Sigvaris Britain Ltd
AMPP,41413311000001100,42791411000001100,,,,,4,SOS Rehydrate oral powder sachets watermelon (SOS Hydration Ltd) 8 sachet,,42790811000001106,AMP,,1,,SOS Rehydrate oral powder sachets watermelon (SOS Hydration Ltd),,241.0,,0,,,,SOS Rehydrate oral powder sachets watermelon,,,,28791211000001106,28808011000001107,VMPP,,Generic SOS Rehydrate oral powder sachets 8 sachet,8.0,733013000.0,VMP,,7,,,,3,,,Generic SOS Rehydrate oral powder sachets,,,,,,,4,,,,,,,,,,,,,,Sucrose 2.5 nan | Sodium citrate 500.0 nan | Magnesium citrate 200.0 nan | Sodium chloride 500.0 nan | Potassium chloride 350.0 nan,Oral,Oral powder,SOS Hydration Ltd
AMPP,14314211000001108,14314311000001100,,1.0,2010-07-08,,3,Didronel 200mg tablets (Sigma Pharmaceuticals Plc) 60 tablet,,3356611000001109,AMP,,9,,Didronel 200mg tablets (Sigma Pharmaceuticals Plc),,,,1,,,,Didronel 200mg tablets,,,1.0,2087601000001106,42082411000001108,VMPP,,Etidronate disodium 200mg tablets 60 tablet,60.0,428673006.0,VMP,,4,4.0,,,1,,,Etidronate disodium 200mg tablets,4.0,2014-06-18,Disodium etidronate 200mg tablets,1.0,2014-04-22,,1,,1.0,428673006.0,428673006.0,2023-07-21,325951003.0,3.64117110000011e+16,VTM,,,Etidronate disodium,2018-11-15,96285005.0,Etidronate disodium 200.0 nan,Oral,Oral tablet,Sigma Pharmaceuticals Plc
AMPP,27911611000001108,27911711000001104,,,,,4,Juzo Dynamic Cotton class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment wide standard size III Black pepper (Juzo UK Ltd) 2 device,,33018511000001103,AMP,,1,,Juzo Dynamic Cotton class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment wide standard size III Black pepper (Juzo UK Ltd),,,,2,,,,Juzo Dynamic Cotton class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment wide standard size III,,,,11473311000001109,33508211000001101,VMPP,,Lymphoedema garments thigh length open toe with silicone top/band/border 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments thigh length open toe with silicone top/band/border,,,,,,,4,,,,,,,,,,,,,,,,,Juzo UK Ltd
AMPP,25822311000001108,25822511000001102,,1.0,2018-03-01,,4,Haddenham Veni class 1 (18-21mmHg) below knee closed toe lymphoedema garment short size III Navy (Haddenham Healthcare Ltd) 2 device,,33001311000001104,AMP,,9,,Haddenham Veni class 1 (18-21mmHg) below knee closed toe lymphoedema garment short size III Navy (Haddenham Healthcare Ltd),,,,2,,,,Haddenham Veni class 1 (18-21mmHg) below knee closed toe lymphoedema garment short size III,,,,14063811000001106,33501811000001106,VMPP,,Lymphoedema garments below knee closed toe 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments below knee closed toe,,,,,,,4,,,,,,,,,,,,,,,,,Haddenham Healthcare Ltd
AMPP,35478911000001102,35479011000001106,,,,,4,Ascorb 100mg tablets (Essential-Healthcare Ltd) 28 tablet 2 x 14 tablets,2 x 14 tablets,1227111000001102,AMP,,1,,Ascorb 100mg tablets (Essential-Healthcare Ltd),,,,0,,,,Ascorb 100mg tablets,,,,32638711000001102,41981011000001104,VMPP,,Ascorbic acid 100mg tablets 28 tablet,28.0,428673006.0,VMP,,1,,,,1,,,Ascorbic acid 100mg tablets,,,,,,,1,,1.0,428673006.0,428673006.0,2023-06-23,329316006.0,774644008.0,VTM,,,Ascorbic acid,2023-02-06,46123006.0,Ascorbic acid 100.0 nan,Oral,Oral tablet,Essential-Healthcare Ltd
AMPP,25484211000001105,25484311000001102,,,,,4,Jobst UltraSheer class 2 (23-32mmHg) thigh length open toe with lace silicone band lymphoedema garment standard petite size I Caramel (Essity UK Ltd) 2 device,,33018511000001103,AMP,,1,,Jobst UltraSheer class 2 (23-32mmHg) thigh length open toe with lace silicone band lymphoedema garment standard petite size I Caramel (Essity UK Ltd),,,,2,,,,Jobst UltraSheer class 2 (23-32mmHg) thigh length open toe with lace silicone band lymphoedema garment standard petite size I,,,,3593211000001109,33508211000001101,VMPP,,Lymphoedema garments thigh length open toe with silicone top/band/border 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments thigh length open toe with silicone top/band/border,,,,,,,4,,,,,,,,,,,,,,,,,Essity UK Ltd
AMPP,44511311000001102,44511411000001109,,,,,4,Juzo Move class 2 (23-32mmHg) below knee open toe lymphoedema garment short size VI Sugar (Juzo UK Ltd) 2 device,,33002211000001100,AMP,,1,,Juzo Move class 2 (23-32mmHg) below knee open toe lymphoedema garment short size VI Sugar (Juzo UK Ltd),,,,2,,,,Juzo Move class 2 (23-32mmHg) below knee open toe lymphoedema garment short size VI,,,,11473311000001109,33502211000001103,VMPP,,Lymphoedema garments below knee open toe 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments below knee open toe,,,,,,,4,,,,,,,,,,,,,,,,,Juzo UK Ltd
AMPP,13213811000001101,13214011000001109,,1.0,2010-05-04,,3,Cefradine 250mg capsules (Dowelhurst Ltd) 100 capsule,,1074611000001109,AMP,,9,,Cefradine 250mg capsules (Dowelhurst Ltd),,,,1,,,,Cefradine 250mg capsules,,,1.0,5283211000001105,41944511000001103,VMPP,,Cefradine 250mg capsules 100 capsule,100.0,428641000.0,VMP,,1,,,,1,,,Cefradine 250mg capsules,,,,,,,1,,1.0,428641000.0,428641000.0,2023-06-09,323944009.0,775112000.0,VTM,,,Cefradine,2023-02-06,16791000.0,Cefradine 250.0 nan,Oral,Oral capsule,Dowelhurst Ltd
AMPP,41016011000001102,41016111000001101,,,,,4,Mediven Plus class 1 (18-21mmHg) thigh length closed toe with silicone top band lymphoedema garment petite size V Beige (Medi UK Ltd) 2 device,,33017911000001109,AMP,,1,,Mediven Plus class 1 (18-21mmHg) thigh length closed toe with silicone top band lymphoedema garment petite size V Beige (Medi UK Ltd),,,,2,,,,Mediven Plus class 1 (18-21mmHg) thigh length closed toe with silicone top band lymphoedema garment petite size V,,,,2076801000001104,33507811000001104,VMPP,,Lymphoedema garments thigh length closed toe with silicone top/band/border 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments thigh length closed toe with silicone top/band/border,,,,,,,4,,,,,,,,,,,,,,,,,Medi UK Ltd
AMPP,22982211000001100,22982411000001101,,1.0,2021-09-01,,4,LoFric Hydro-Kit catheter male non PVC 16Ch 42016253 (Wellspect HealthCare) 20 catheter,,7174711000001108,AMP,,1,,LoFric Hydro-Kit catheter male non PVC 16Ch 42016253 (Wellspect HealthCare),,,,2,,,,LoFric Hydro-Kit catheter male non PVC 16Ch,2015-10-01,LoFric Hydro-Kit catheter male non-PVC 16Ch,,3144901000001102,7290411000001101,VMPP,,Nelaton catheter male 16Ch 20 catheter,20.0,3319911000001101.0,VMP,,7,,,,3,,,Nelaton catheter male 16Ch,,,,,,,4,,,,,,,,,,,,,,,,,Wellspect HealthCare
AMPP,15359711000001104,15359811000001107,,1.0,2016-09-16,,2,Spasmonal 60mg capsules (Waymade Healthcare Plc) 100 capsule,,1128611000001107,AMP,,9,,Spasmonal 60mg capsules (Waymade Healthcare Plc),,,,1,,,,Spasmonal 60mg capsules,,,1.0,2091401000001103,42351411000001108,VMPP,,Alverine 60mg capsules 100 capsule,100.0,428641000.0,VMP,,1,,,,1,,,Alverine 60mg capsules,,,,,,,1,,1.0,428641000.0,428641000.0,2023-10-20,317148009.0,774522008.0,VTM,,,Alverine,2023-02-06,349818006.0,Alverine citrate 60.0 nan,Oral,Oral capsule,Waymade Healthcare Plc
AMPP,10346311000001101,10346411000001108,,,,,1,Hepar sulfuris 30c homeopathic tablets (Ainsworths (London) Ltd) 120 tablet,,10346211000001109,AMP,,1,,Hepar sulfuris 30c homeopathic tablets (Ainsworths (London) Ltd),,,,1,,,,Hepar sulfuris 30c homeopathic tablets,2013-09-10,Hepar sulphuris 30c homeopathic tablets,,10353611000001103,5047011000001105,VMPP,,Hepar sulfuris 30c homeopathic tablets 120 tablet,120.0,428673006.0,VMP,,7,7.0,,,1,,,Hepar sulfuris 30c homeopathic tablets,4.0,2013-09-10,Hepar sulphuris 30c homeopathic tablets,,,,1,,1.0,428673006.0,428673006.0,,,9877311000001104.0,VTM,,,Homeopathic hepar sulphuris,,,,Oral | Sublingual,Homeopathic tablet,Ainsworths (London) Ltd
AMPP,17764811000001104,17764911000001109,,,,,4,Jobst Opaque class 2 (23-32mmHg) thigh length closed toe with dotted silicone band lymphoedema garment wide regular size I Natural (Essity UK Ltd) 2 device,,33017911000001109,AMP,,1,,Jobst Opaque class 2 (23-32mmHg) thigh length closed toe with dotted silicone band lymphoedema garment wide regular size I Natural (Essity UK Ltd),,,,2,,,,Jobst Opaque class 2 (23-32mmHg) thigh length closed toe with dotted silicone band lymphoedema garment wide regular size I,2014-08-01,Jobst Opaque class 2 (23-32mmHg) thigh length closed toe with dotted silicone band lymphoedema garment wide long size I,,3593211000001109,33507811000001104,VMPP,,Lymphoedema garments thigh length closed toe with silicone top/band/border 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments thigh length closed toe with silicone top/band/border,,,,,,,4,,,,,,,,,,,,,,,,,Essity UK Ltd
AMPP,7592911000001102,7593111000001106,,1.0,2013-08-01,,4,Uriflex SP sodium chloride 0.9% catheter maintenance solution GR026 (Coloplast Ltd) 100 ml,,3494111000001108,AMP,,9,,Uriflex SP sodium chloride 0.9% catheter maintenance solution GR026 (Coloplast Ltd),,,,2,,,,Uriflex SP sodium chloride 0.9% catheter maintenance solution,2004-09-22,Uriflex SP 0.9% catheter maintenance solution,,2068601000001107,3560011000001106,VMPP,,Sodium chloride 0.9% catheter maintenance solution 100 ml,100.0,258773002.0,VMP,,7,7.0,,,3,,,Sodium chloride 0.9% catheter maintenance solution,4.0,2005-09-23,Sodium chloride 0.9% catheter maintenance solution NPF,,,,1,,,,,,,777553004.0,VTM,,,Sodium chloride,2023-02-06,70379000.0,Sodium chloride 9.0 nan,Route of administration not applicable,,Coloplast Ltd
AMPP,5024211000001105,5024311000001102,,1.0,2024-06-19,,3,Steriflex No.27 glucose 5% / lidocaine 2g/500ml (0.4%) infusion 500ml bags (Fresenius Kabi Ltd) 1 bag,,5024011000001100,AMP,Steriflex No.27 glucose 5%/lidocaine 2g/500ml inf 500ml bags,9,,Steriflex No.27 glucose 5% / lidocaine 2g/500ml (0.4%) infusion 500ml bags (Fresenius Kabi Ltd),,,,1,,,,Steriflex No.27 glucose 5% / lidocaine 2g/500ml (0.4%) infusion 500ml bags,2009-01-19,Steriflex No.27 glucose 5% / lidocaine 2g/500ml (0.4%) solution for injection 500ml bags,,3515701000001104,5042611000001101,VMPP,,Glucose 5% / Lidocaine 2g/500ml (0.4%) infusion 500ml bags 1 bag,1.0,428672001.0,VMP,,7,7.0,,,1,,,Glucose 5% / Lidocaine 2g/500ml (0.4%) infusion 500ml bags,4.0,2009-01-19,Glucose 5% / Lidocaine 2g/500ml (0.4%) solution for injection 500ml bags,1.0,2024-06-19,,1,,500.0,258773002.0,428672001.0,,,1204249000.0,VTM,,,Glucose + Lidocaine,2023-02-06,1.0044111000001108e+16,Lidocaine hydrochloride 4.0 nan | Glucose anhydrous 50.0 nan,Intravenous,Infusion,Fresenius Kabi Ltd
AMPP,20707211000001101,20780611000001104,,,,,4,Haddenham Star Cotton class 2 (23-32mmHg) below knee open toe lymphoedema garment short size III Black (Haddenham Healthcare Ltd) 2 device,,33002211000001100,AMP,,1,,Haddenham Star Cotton class 2 (23-32mmHg) below knee open toe lymphoedema garment short size III Black (Haddenham Healthcare Ltd),,,,2,,,,Haddenham Star Cotton class 2 (23-32mmHg) below knee open toe lymphoedema garment short size III,,,,14063811000001106,33502211000001103,VMPP,,Lymphoedema garments below knee open toe 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments below knee open toe,,,,,,,4,,,,,,,,,,,,,,,,,Haddenham Healthcare Ltd
AMPP,26605011000001101,26605111000001100,,1.0,2018-04-01,,4,Haddenham Veni class 2 (23-32mmHg) below knee closed toe lymphoedema garment regular size IV Smoke (Haddenham Healthcare Ltd) 2 device,,33001311000001104,AMP,,9,,Haddenham Veni class 2 (23-32mmHg) below knee closed toe lymphoedema garment regular size IV Smoke (Haddenham Healthcare Ltd),,,,2,,,,Haddenham Veni class 2 (23-32mmHg) below knee closed toe lymphoedema garment regular size IV,,,,14063811000001106,33501811000001106,VMPP,,Lymphoedema garments below knee closed toe 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments below knee closed toe,,,,,,,4,,,,,,,,,,,,,,,,,Haddenham Healthcare Ltd
AMPP,19209711000001107,19209811000001104,,,,,4,GA gel oral powder 24g sachets (Vitaflo International Ltd) 30 sachet,,19209611000001103,AMP,,1,,GA gel oral powder 24g sachets (Vitaflo International Ltd),,,,0,,,,GA gel oral powder 24g sachets,,,,2271501000001102,19230811000001100,VMPP,,Generic GA gel oral powder 24g sachets 30 sachet,30.0,733013000.0,VMP,,7,,,,3,,,Generic GA gel oral powder 24g sachets,,,,,,,4,,,,,,,,,,,,,,,Oral,Oral powder,Vitaflo International Ltd
AMPP,38277311000001108,38277411000001101,,,,,4,Juzo Move class 1 (18-21mmHg) below knee closed toe lymphoedema garment short size VI Black pepper (Juzo UK Ltd) 2 device,,33001311000001104,AMP,,1,,Juzo Move class 1 (18-21mmHg) below knee closed toe lymphoedema garment short size VI Black pepper (Juzo UK Ltd),,,,2,,,,Juzo Move class 1 (18-21mmHg) below knee closed toe lymphoedema garment short size VI,,,,11473311000001109,33501811000001106,VMPP,,Lymphoedema garments below knee closed toe 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments below knee closed toe,,,,,,,4,,,,,,,,,,,,,,,,,Juzo UK Ltd
AMPP,35077411000001102,35077511000001103,,,,,4,Comfizz Level I waistband with silicone grip small/medium WBS/M-si Black (Kavendor Ltd) 1 device,,6773711000001102,AMP,,1,,Comfizz Level I waistband with silicone grip small/medium WBS/M-si Black (Kavendor Ltd),,,,2,,,,Comfizz Level I waistband with silicone grip small/medium,,,,13566411000001104,7293911000001101,VMPP,,Ostomy belts 1 device,1.0,3318711000001107.0,VMP,,7,,,,3,,,Ostomy belts,,,,,,,4,,,,,,,,,,,,,,,,,Kavendor Ltd
AMPP,29282611000001108,29283711000001107,,1.0,2023-01-01,,4,Juzo Hostess class 1 (18-21mmHg) thigh length open toe lymphoedema garment short size IV Cinnamon (Juzo UK Ltd) 2 device,,33018411000001102,AMP,,9,,Juzo Hostess class 1 (18-21mmHg) thigh length open toe lymphoedema garment short size IV Cinnamon (Juzo UK Ltd),,,,2,,,,Juzo Hostess class 1 (18-21mmHg) thigh length open toe lymphoedema garment short size IV,,,,11473311000001109,33508111000001107,VMPP,,Lymphoedema garments thigh length open toe 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments thigh length open toe,,,,,,,4,,,,,,,,,,,,,,,,,Juzo UK Ltd
AMPP,28861711000001103,28861811000001106,,1.0,2023-01-01,,4,Juzo Hostess class 2 (23-32mmHg) thigh length closed toe with silicone top band lymphoedema garment wide standard size I Blueberry (Juzo UK Ltd) 2 device,,33017911000001109,AMP,,9,,Juzo Hostess class 2 (23-32mmHg) thigh length closed toe with silicone top band lymphoedema garment wide standard size I Blueberry (Juzo UK Ltd),,,,2,,,,Juzo Hostess class 2 (23-32mmHg) thigh length closed toe with silicone top band lymphoedema garment wide standard size I,,,,11473311000001109,33507811000001104,VMPP,,Lymphoedema garments thigh length closed toe with silicone top/band/border 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments thigh length closed toe with silicone top/band/border,,,,,,,4,,,,,,,,,,,,,,,,,Juzo UK Ltd
AMPP,23177111000001105,23177211000001104,,,,,4,Juzo Dynamic class 3 (34-46mmHg) below knee closed toe lymphoedema garment short size I Black pepper (Juzo UK Ltd) 2 device,,33001311000001104,AMP,,1,,Juzo Dynamic class 3 (34-46mmHg) below knee closed toe lymphoedema garment short size I Black pepper (Juzo UK Ltd),,,,2,,,,Juzo Dynamic class 3 (34-46mmHg) below knee closed toe lymphoedema garment short size I,,,,11473311000001109,33501811000001106,VMPP,,Lymphoedema garments below knee closed toe 2 device,2.0,3318711000001107.0,VMP,,7,,,,3,,,Lymphoedema garments below knee closed toe,,,,,,,4,,,,,,,,,,,,,,,,,Juzo UK Ltd
AMPP,29738211000001105,29738311000001102,,1.0,2016-09-16,,2,Transiderm-Nitro 10 transdermal patches (Waymade Healthcare Plc) 30 patch,,1057411000001104,AMP,,9,,Transiderm-Nitro 10 transdermal patches (Waymade Healthcare Plc),,,,1,,,,Transiderm-Nitro 10 transdermal patches,,,1.0,2091401000001103,36051811000001108,VMPP,,Glyceryl trinitrate 10mg/24hours transdermal patches 30 patch,30.0,419702001.0,VMP,,7,7.0,,,1,,,Glyceryl trinitrate 10mg/24hours transdermal patches,4.0,2008-07-18,Glyceryl trinitrate 10mg/24hours patches,,,,1,,1.0,419702001.0,419702001.0,2018-10-29,319409005.0,776134009.0,VTM,,,Glyceryl trinitrate,2023-02-06,71759000.0,Glyceryl trinitrate 10.0 nan,Transdermal,Transdermal patch,Waymade Healthcare Plc
